function,ncalls,tottime,cumtime
numeric.py:2465:<genexpr>,10,2.584e-06,3.7930000000000004e-06
fromnumeric.py:109:take,1,6.25e-07,7.9375e-05
fromnumeric.py:1129:argsort,1,1.542e-06,2.8000000000000003e-05
fromnumeric.py:89:_wrapreduction_any_all,9,1.1376000000000001e-05,3.3625000000000004e-05
getlimits.py:722:max,3,6.25e-07,6.25e-07
~:0:<built-in method math.factorial>,3,8.33e-07,8.33e-07
~:0:<built-in method math.prod>,1,5.830000000000001e-07,5.830000000000001e-07
numerictypes.py:293:issubclass_,14,4.248000000000001e-06,9.041e-06
_ufunc_config.py:462:__exit__,2,1.1660000000000001e-06,2.042e-06
fromnumeric.py:3052:max,1,6.67e-07,4.875e-06
fromnumeric.py:3328:prod,3,2.4170000000000003e-06,4.7876e-05
numeric.py:1469:<genexpr>,8,1.333e-06,1.709e-06
fromnumeric.py:105:_take_dispatcher,1,1.2500000000000002e-07,1.2500000000000002e-07
fromnumeric.py:753:_partition_dispatcher,1,8.3e-08,8.3e-08
fromnumeric.py:1125:_argsort_dispatcher,1,8.3e-08,8.3e-08
fromnumeric.py:1246:_argmax_dispatcher,1,8.3e-08,8.3e-08
fromnumeric.py:1617:_squeeze_dispatcher,1,8.400000000000001e-08,8.400000000000001e-08
fromnumeric.py:1900:_ravel_dispatcher,21,2.2080000000000003e-06,2.2080000000000003e-06
fromnumeric.py:2333:_sum_dispatcher,2,2.5000000000000004e-07,2.5000000000000004e-07
fromnumeric.py:3047:_max_dispatcher,1,8.400000000000001e-08,8.400000000000001e-08
fromnumeric.py:3323:_prod_dispatcher,3,2.91e-07,2.91e-07
fromnumeric.py:3519:_ndim_dispatcher,5,2.92e-07,2.92e-07
numerictypes.py:475:issubdtype,7,6.586e-06,1.6208e-05
fromnumeric.py:2338:sum,2,2.8340000000000003e-06,1.0667000000000001e-05
fromnumeric.py:2477:any,3,2.707e-06,1.3374000000000001e-05
fromnumeric.py:2589:all,6,3.001e-06,2.5959e-05
shape_base.py:295:hstack,4,3.5877e-05,4.5958e-05
fromnumeric.py:1250:argmax,1,1.0000000000000002e-06,1.1208e-05
_methods.py:57:_any,5,2.582e-06,1.2375000000000001e-05
_methods.py:66:_all,4,1.25e-06,6.583e-06
numeric.py:2279:allclose,2,6.125000000000001e-06,0.000120958
shape_base.py:208:_arrays_for_stack_dispatcher,4,1.7080000000000002e-06,2.7490000000000003e-06
fromnumeric.py:51:_wrapfunc,6,5.833000000000001e-06,0.000151792
fromnumeric.py:757:partition,1,1.7080000000000002e-06,2.6208e-05
numeric.py:324:full,4,1.9461000000000002e-05,2.425e-05
numeric.py:1964:isscalar,2,5.000000000000001e-07,7.5e-07
fromnumeric.py:2236:_clip_dispatcher,3,3.34e-07,3.34e-07
fromnumeric.py:2472:_any_dispatcher,3,2.92e-07,2.92e-07
fromnumeric.py:2584:_all_dispatcher,6,4.59e-07,4.59e-07
fromnumeric.py:3730:_mean_dispatcher,3,2.5000000000000004e-07,2.5000000000000004e-07
fromnumeric.py:3864:_std_dispatcher,15307,0.000780891,0.000780891
shape_base.py:216:_vhstack_dispatcher,4,1.7100000000000001e-06,4.459e-06
numeric.py:2275:_allclose_dispatcher,2,1.2600000000000002e-07,1.2600000000000002e-07
numeric.py:2369:_isclose_dispatcher,2,1.2500000000000002e-07,1.2500000000000002e-07
_methods.py:45:_amin,3,8.74e-07,1.0958e-05
_methods.py:49:_sum,1,2.92e-07,3.542e-06
_stride_tricks_impl.py:24:_maybe_view_as_subclass,1,4.1700000000000004e-07,4.1700000000000004e-07
_function_base_impl.py:5661:append,9,1.6546e-05,2.7544000000000003e-05
_datasource.py:290:_possible_names,2,3.3740000000000002e-06,2.1249000000000003e-05
shape_base.py:17:_atleast_1d_dispatcher,6,4.1500000000000005e-07,4.1500000000000005e-07
numeric.py:1478:_moveaxis_dispatcher,2,1.2600000000000002e-07,1.2600000000000002e-07
function_base.py:21:_linspace_dispatcher,2,2.5000000000000004e-07,2.5000000000000004e-07
_datasource.py:371:abspath,1,2.8350000000000004e-06,2.2167e-05
_stride_tricks_impl.py:413:_broadcast_shape,8,1.1081000000000001e-05,1.1873000000000001e-05
_stride_tricks_impl.py:481:broadcast_arrays,8,1.2295e-05,4.0792000000000005e-05
_function_base_impl.py:358:iterable,1,8.750000000000001e-07,9.58e-07
_stride_tricks_impl.py:345:<genexpr>,2,2.08e-07,2.08e-07
_function_base_impl.py:3936:median,1,2.7090000000000002e-06,6.125e-05
_datasource.py:245:__init__,1,1.7920000000000002e-06,0.000855458
_stride_tricks_impl.py:477:_broadcast_arrays_dispatcher,8,6.67e-07,6.67e-07
_function_base_impl.py:1387:_diff_dispatcher,6,2.9300000000000004e-07,2.9300000000000004e-07
_npyio_impl.py:816:_ensure_ndmin_ndarray,1,2.166e-06,3.791e-06
_function_base_impl.py:3931:_median_dispatcher,1,1.2500000000000002e-07,1.2500000000000002e-07
_function_base_impl.py:5657:_append_dispatcher,9,8.370000000000001e-07,8.370000000000001e-07
_npyio_impl.py:806:_ensure_ndmin_ndarray_check_param,1,1.67e-07,1.67e-07
_datasource.py:154:open,1,2.9590000000000004e-06,0.001079375
_datasource.py:128:keys,5,5.29e-06,9.832e-06
_type_check_impl.py:84:real,2,5.84e-07,5.84e-07
_datasource.py:483:open,1,3.915000000000001e-06,0.00022095800000000002
_datasource.py:299:_isurl,3,6.543000000000001e-06,3.075e-05
~:0:<method 'all' of 'numpy.generic' objects>,4,6.418e-06,1.3001000000000001e-05
~:0:<method 'any' of 'numpy.generic' objects>,1,1.1240000000000002e-06,2.583e-06
~:0:<method 'as_arrays' of 'numpy._core._multiarray_umath._array_converter' objects>,2,3.75e-07,3.75e-07
~:0:<method 'result_type' of 'numpy._core._multiarray_umath._array_converter' objects>,2,8.33e-07,8.33e-07
~:0:<method 'wrap' of 'numpy._core._multiarray_umath._array_converter' objects>,2,5.000000000000001e-07,5.000000000000001e-07
~:0:<method 'any' of 'numpy.ndarray' objects>,4,4.7080000000000005e-06,1.5624e-05
~:0:<method 'argmax' of 'numpy.ndarray' objects>,1,8.750000000000001e-06,8.750000000000001e-06
~:0:<method 'argsort' of 'numpy.ndarray' objects>,1,2.4375000000000003e-05,2.4375000000000003e-05
~:0:<method 'astype' of 'numpy.ndarray' objects>,11,2.2791000000000003e-05,2.2791000000000003e-05
~:0:<method 'clip' of 'numpy.ndarray' objects>,3,2.8340000000000003e-06,3.3626e-05
~:0:<method 'copy' of 'numpy.ndarray' objects>,6,2.9333000000000002e-05,2.9333000000000002e-05
~:0:<method 'flatten' of 'numpy.ndarray' objects>,1,3.75e-06,3.75e-06
~:0:<method 'min' of 'numpy.ndarray' objects>,3,2.251e-06,1.3209e-05
~:0:<method 'partition' of 'numpy.ndarray' objects>,1,2.0667e-05,2.0667e-05
~:0:<method 'ravel' of 'numpy.ndarray' objects>,25,5.583000000000001e-06,5.583000000000001e-06
~:0:<method 'reshape' of 'numpy.ndarray' objects>,10,5.8750000000000005e-06,5.8750000000000005e-06
~:0:<method 'squeeze' of 'numpy.ndarray' objects>,1,2.92e-07,2.92e-07
~:0:<method 'sum' of 'numpy.ndarray' objects>,1,1.0420000000000001e-06,4.5840000000000005e-06
~:0:<method 'take' of 'numpy.ndarray' objects>,2,7.8459e-05,7.8459e-05
~:0:<method 'transpose' of 'numpy.ndarray' objects>,2,1.125e-06,1.125e-06
~:0:<built-in method numpy.array>,29,1.6083000000000002e-05,1.6083000000000002e-05
~:0:<built-in method numpy.asarray>,27,6.043e-06,6.043e-06
~:0:<built-in method numpy.asanyarray>,30676,0.00198977,0.00198977
~:0:<built-in method numpy.ascontiguousarray>,5,1.5e-06,1.5e-06
~:0:<built-in method numpy.arange>,6,2.525e-05,2.525e-05
~:0:<built-in method numpy.zeros>,4,4.7084000000000005e-05,4.7084000000000005e-05
~:0:<built-in method numpy.empty>,6,4.332e-06,4.332e-06
~:0:<built-in method numpy.lib.array_utils.normalize_axis_index>,15327,0.00104435,0.00104435
~:0:<built-in method numpy._core._multiarray_umath._load_from_filelike>,1,7.287400000000001e-05,8.0041e-05
~:0:<built-in method numpy._core._multiarray_umath._make_extobj>,2,1.125e-06,1.125e-06
~:0:<method '__exit__' of 'numpy.nditer' objects>,1,2.08e-07,2.08e-07
~:0:<method 'reduce' of 'numpy.ufunc' objects>,30641,0.019433273,0.019433273
~:0:<method 'at' of 'numpy.ufunc' objects>,15,0.000742584,0.000742584
_npyio_impl.py:843:_check_nonneg_int,1,1.125e-06,1.3750000000000002e-06
_datasource.py:255:__del__,1,2.5000000000000004e-07,3.75e-07
_datasource.py:147:__getitem__,1,4.1700000000000004e-07,5.000000000000001e-07
_datasource.py:262:_iszip,3,3.2920000000000004e-06,1.8125e-05
_datasource.py:276:_splitzipext,1,2.92e-07,2.667e-06
_type_check_impl.py:80:_real_dispatcher,2,1.24e-07,1.24e-07
core.py:6686:isMaskedArray,2,1.374e-06,2.166e-06
parse.py:374:urlparse,4,9.29e-06,2.8541000000000003e-05
parse.py:119:_coerce_args,6,2.25e-06,2.7090000000000002e-06
parse.py:845:__getattr__,4,2.3320000000000003e-06,2.3320000000000003e-06
<string>:1:<lambda>,4,8.340000000000001e-07,1.2510000000000002e-06
parse.py:108:_noop,6,4.5700000000000003e-07,4.5700000000000003e-07
base_flare_detector.py:452:calculate_precise_obs_time,1,9.875000000000001e-06,2.6666000000000002e-05
base_flare_detector.py:404:tess_band_energy,1,5e-06,0.001297042
base_flare_detector.py:421:_get_tess_response,1,5.958e-06,0.001258625
base_flare_detector.py:400:planck,2,1.4833e-05,1.4833e-05
base_flare_detector.py:517:remove,1,8.400000000000001e-08,8.400000000000001e-08
base_flare_detector.py:456:<genexpr>,2,2.0000000000000003e-06,2.0000000000000003e-06
core.py:187:_power_unit,1,4.5700000000000003e-07,7.91e-07
_pocketfft.py:108:_swap_direction,5,1.126e-06,1.126e-06
_pocketfft.py:116:_fft_dispatcher,7,5.84e-07,5.84e-07
_pocketfft.py:120:fft,2,3.541e-06,0.0031761240000000002
_pocketfft.py:219:ifft,5,4.4990000000000005e-06,0.004670375
main.py:52:_get_frequency_grid,1,1.542e-06,4.9875000000000006e-05
core.py:15:has_units,6,1.252e-06,2.584e-06
main.py:40:_is_regular,2,5.3330000000000004e-06,0.00013791700000000001
core.py:152:<genexpr>,4,1.458e-06,3.0830000000000004e-06
core.py:24:<lambda>,4,7.510000000000001e-07,1.001e-06
utils.py:6:bitceil,3,3.3740000000000002e-06,3.999e-06
main.py:31:available_methods,1,5.830000000000001e-07,7.5e-07
core.py:329:power,1,1.0167000000000001e-05,0.00481775
main.py:78:validate_method,1,2.666e-06,9.3416e-05
