function,ncalls,tottime,cumtime
_bsplines.py:541:_ensure_c_contiguous,1,7.09e-07,7.09e-07
_bsplines.py:29:_as_float_array,3,3.7520000000000002e-06,1.5917e-05
_bsplines.py:1013:_not_a_knot,1,7.918000000000001e-06,3.9334e-05
_bsplines.py:1591:<genexpr>,1,1.167e-06,1.167e-06
_bsplines.py:1594:<genexpr>,1,4.5800000000000005e-07,4.5800000000000005e-07
~:0:<built-in method scipy.interpolate._dierckx.evaluate_spline>,1,0.00034250000000000003,0.00034250000000000003
~:0:<built-in method scipy.interpolate._dierckx._coloc>,1,0.000446291,0.000446291
_polyint.py:53:__init__,1,4.25e-06,2.1042000000000003e-05
_polyint.py:91:_prepare_x,1,1.958e-06,5.1375e-05
_polyint.py:60:__call__,1,3.3760000000000004e-06,0.000452084
_polyint.py:116:_set_yi,1,4.041e-06,1.6792e-05
_polyint.py:97:_finish_y,1,8.33e-07,1.333e-06
_polyint.py:108:_reshape_yi,1,4.582e-06,2.6666000000000002e-05
_polyint.py:136:_set_dtype,1,2.25e-06,1.2417000000000002e-05
core.py:162:_validate_frequency,1,6.67e-07,1.25e-06
main.py:109:lombscargle,1,1.518886248,1.519011208
_interpolate.py:151:_check_broadcast_up_to,1,3.084e-06,4.000000000000001e-06
_interpolate.py:434:fill_value,1,5e-06,1.1792e-05
blas.py:270:find_best_blas_type,1,6.419000000000001e-06,8.25e-06
blas.py:337:_get_funcs,1,1.1501e-05,2.0917e-05
base_flare_detector.py:462:process_data,1,0.00014287500000000002,2.008371583
base_flare_detector.py:376:tess_band_energy,1,1.6999e-05,0.000937125
base_flare_detector.py:180:lowpass,2,0.000151876,0.006662334000000001
base_flare_detector.py:213:reestimate_errors,1,0.35378869300000004,0.476643833
base_flare_detector.py:450:rotation_period,1,3.7875e-05,1.519165
parse.py:421:_checknetloc,2,2.09e-07,2.09e-07
<frozen posixpath>:72:join,3,7.999e-06,1.1376000000000001e-05
<frozen posixpath>:376:abspath,1,3.5400000000000004e-06,0.000252583
_local.py:257:_parse_path,1,4.916e-06,1.3167000000000001e-05
fromnumeric.py:69:_wrapreduction,4,8.333000000000001e-06,2.7583000000000003e-05
_ufunc_config.py:446:__enter__,1,2.4160000000000002e-06,4.25e-06
_methods.py:75:_count_reduce_items,15310,0.009527957,0.010499345
fromnumeric.py:3869:std,15307,0.009405097000000001,0.12198794600000001
_methods.py:220:_std,15307,0.013969627,0.11258284900000001
numeric.py:1420:normalize_axis_tuple,4,1.0916e-05,1.5e-05
_function_base_impl.py:1391:diff,5,8.9708e-05,9.5668e-05
_stride_tricks_impl.py:340:_broadcast_to,1,1.125e-05,1.3500000000000001e-05
_datasource.py:101:_load,6,4.334e-06,4.334e-06
_utils_impl.py:645:_median_nancheck,1,4.75e-06,1.1000000000000001e-05
_datasource.py:340:_findfile,1,4.04e-06,6.708300000000001e-05
_datasource.py:413:_sanitize_relative_path,2,6.5000000000000004e-06,1.025e-05
_datasource.py:427:exists,1,7.510000000000001e-07,1.0917e-05
_function_base_impl.py:3857:_ureduce,1,4.332e-06,7.4125e-05
_methods.py:150:_var,15307,0.05849556,0.09654093200000001
_methods.py:117:_mean,3,2.3541e-05,4.6833000000000004e-05
numeric.py:2373:isclose,1,3.9044e-05,7.1e-05
numeric.py:1482:moveaxis,2,1.0999000000000001e-05,3.1083e-05
function_base.py:26:linspace,3,5.55e-05,9.154100000000001e-05
_index_tricks_impl.py:344:__getitem__,1,1.7503e-05,2.6208e-05
_function_base_impl.py:4025:_median,1,1.0624e-05,6.9375e-05
_npyio_impl.py:1131:loadtxt,1,8.875e-06,0.000878375
_npyio_impl.py:874:_read,1,2.1335e-05,0.0008689170000000001
parse.py:469:urlsplit,2,1.1459e-05,1.7625e-05
base_flare_detector.py:287:flaredetect_check,1,5.793e-06,6.916e-06
base_flare_detector.py:191:detrend_flux,1,0.000184665,0.009356833
base_flare_detector.py:403:flare_energy,1,9.170000000000001e-07,9.58e-07
