function,ncalls,tottime,cumtime
_stride_tricks_impl.py:24:_maybe_view_as_subclass,1,3.3300000000000003e-07,3.3300000000000003e-07
_function_base_impl.py:5661:append,9,2.1204000000000002e-05,3.7248e-05
_datasource.py:290:_possible_names,2,4.084e-06,2.4917000000000002e-05
_npyio_impl.py:816:_ensure_ndmin_ndarray,1,2.791e-06,4.958000000000001e-06
function_base.py:21:_linspace_dispatcher,2,2.5000000000000004e-07,2.5000000000000004e-07
_stride_tricks_impl.py:345:<genexpr>,2,3.3300000000000003e-07,3.3300000000000003e-07
_function_base_impl.py:358:iterable,1,9.58e-07,1.083e-06
_function_base_impl.py:3936:median,1,3.125e-06,8.7333e-05
_datasource.py:128:keys,5,6.122e-06,1.0957e-05
_type_check_impl.py:84:real,2,1.291e-06,1.291e-06
_datasource.py:483:open,1,4.75e-06,0.000336708
_datasource.py:299:_isurl,3,7.249e-06,3.6458e-05
_function_base_impl.py:1387:_diff_dispatcher,6,6.26e-07,6.26e-07
_npyio_impl.py:843:_check_nonneg_int,1,9.58e-07,1.333e-06
_datasource.py:255:__del__,1,5.41e-07,9.58e-07
_stride_tricks_impl.py:477:_broadcast_arrays_dispatcher,8,8.750000000000001e-07,8.750000000000001e-07
_function_base_impl.py:3931:_median_dispatcher,1,8.3e-08,8.3e-08
_npyio_impl.py:806:_ensure_ndmin_ndarray_check_param,1,2.5000000000000004e-07,2.5000000000000004e-07
_datasource.py:154:open,1,3.626e-06,0.000442709
_function_base_impl.py:5657:_append_dispatcher,9,7.91e-07,7.91e-07
_datasource.py:262:_iszip,3,4.000000000000001e-06,2.0750000000000003e-05
_datasource.py:276:_splitzipext,1,2.5000000000000004e-07,2.9590000000000004e-06
_type_check_impl.py:80:_real_dispatcher,2,2.5000000000000004e-07,2.5000000000000004e-07
_datasource.py:245:__init__,1,2.291e-06,0.00010237500000000001
_datasource.py:147:__getitem__,1,6.240000000000001e-07,7.08e-07
~:0:<method 'all' of 'numpy.generic' objects>,4,7.583e-06,1.5668e-05
~:0:<method 'any' of 'numpy.generic' objects>,1,1.333e-06,3.833e-06
~:0:<method 'as_arrays' of 'numpy._core._multiarray_umath._array_converter' objects>,2,9.58e-07,9.58e-07
~:0:<method 'result_type' of 'numpy._core._multiarray_umath._array_converter' objects>,2,1.5e-06,1.5e-06
~:0:<method 'wrap' of 'numpy._core._multiarray_umath._array_converter' objects>,2,7.5e-07,7.5e-07
~:0:<method 'any' of 'numpy.ndarray' objects>,4,8.459e-06,3.2250000000000005e-05
~:0:<method 'argmax' of 'numpy.ndarray' objects>,1,1.0375000000000001e-05,1.0375000000000001e-05
~:0:<method 'argsort' of 'numpy.ndarray' objects>,1,3.4417e-05,3.4417e-05
~:0:<method 'astype' of 'numpy.ndarray' objects>,11,3.0167e-05,3.0167e-05
~:0:<method 'clip' of 'numpy.ndarray' objects>,3,6.334000000000001e-06,5.1750000000000004e-05
~:0:<method 'copy' of 'numpy.ndarray' objects>,6,2.6876e-05,2.6876e-05
~:0:<method 'cumsum' of 'numpy.ndarray' objects>,2,6.870900000000001e-05,6.870900000000001e-05
~:0:<method 'flatten' of 'numpy.ndarray' objects>,1,5.958e-06,5.958e-06
~:0:<method 'min' of 'numpy.ndarray' objects>,3,3.8350000000000006e-06,0.00023316800000000001
~:0:<method 'partition' of 'numpy.ndarray' objects>,1,3.1917e-05,3.1917e-05
~:0:<method 'ravel' of 'numpy.ndarray' objects>,25,7.746e-06,7.746e-06
~:0:<method 'reshape' of 'numpy.ndarray' objects>,10,1.2585e-05,1.2585e-05
~:0:<method 'squeeze' of 'numpy.ndarray' objects>,1,3.3300000000000003e-07,3.3300000000000003e-07
~:0:<method 'sum' of 'numpy.ndarray' objects>,1,8.750000000000001e-07,6.25e-06
~:0:<method 'take' of 'numpy.ndarray' objects>,2,9.720800000000001e-05,9.720800000000001e-05
~:0:<method 'transpose' of 'numpy.ndarray' objects>,2,1.041e-06,1.041e-06
~:0:<built-in method numpy.array>,29,2.2499000000000003e-05,2.2499000000000003e-05
~:0:<built-in method numpy.asarray>,27,7.337e-06,7.337e-06
~:0:<built-in method numpy.asanyarray>,62,1.6292000000000003e-05,1.6292000000000003e-05
~:0:<built-in method numpy.ascontiguousarray>,5,2.1240000000000003e-06,2.1240000000000003e-06
~:0:<built-in method numpy.arange>,6,3.2375e-05,3.2375e-05
~:0:<built-in method numpy.zeros>,4,5.3875e-05,5.3875e-05
~:0:<built-in method numpy.empty>,6,6.959000000000001e-06,6.959000000000001e-06
~:0:<built-in method numpy.lib.array_utils.normalize_axis_index>,20,7.378e-06,7.378e-06
~:0:<built-in method numpy._core._multiarray_umath._load_from_filelike>,1,0.0005785850000000001,0.0005894170000000001
~:0:<built-in method numpy._core._multiarray_umath._make_extobj>,2,1.0420000000000001e-06,1.0420000000000001e-06
~:0:<method '__exit__' of 'numpy.nditer' objects>,1,2.09e-07,2.09e-07
~:0:<method 'reduce' of 'numpy.ufunc' objects>,27,0.000363708,0.000363708
~:0:<method 'at' of 'numpy.ufunc' objects>,15,0.001005,0.001005
core.py:6686:isMaskedArray,2,1.8340000000000001e-06,2.459e-06
parse.py:119:_coerce_args,6,2.748e-06,3.208e-06
parse.py:845:__getattr__,4,3e-06,3e-06
parse.py:374:urlparse,4,1.0458e-05,3.3792000000000004e-05
<string>:1:<lambda>,4,9.18e-07,1.584e-06
parse.py:108:_noop,6,5.41e-07,5.41e-07
base_flare_detector.py:462:calculate_precise_obs_time,1,1.379e-05,3.8375000000000004e-05
base_flare_detector.py:527:remove,1,8.3e-08,8.3e-08
base_flare_detector.py:431:_get_tess_response,1,7.167e-06,0.001159625
base_flare_detector.py:466:<genexpr>,2,2.917e-06,2.917e-06
base_flare_detector.py:410:planck,2,2.1000000000000002e-05,2.1000000000000002e-05
base_flare_detector.py:414:tess_band_energy,1,7.0420000000000005e-06,0.001213083
core.py:187:_power_unit,1,9.58e-07,1.875e-06
_pocketfft.py:120:fft,2,5.375e-06,0.002896876
_pocketfft.py:219:ifft,5,9.080000000000001e-06,0.004325165000000001
_pocketfft.py:108:_swap_direction,5,2.2080000000000003e-06,2.2080000000000003e-06
_pocketfft.py:116:_fft_dispatcher,7,5.84e-07,5.84e-07
main.py:40:_is_regular,2,6.543000000000001e-06,0.000176292
main.py:52:_get_frequency_grid,1,1.666e-06,5.7875000000000004e-05
core.py:329:power,1,1.2208e-05,0.007586458000000001
main.py:78:validate_method,1,3.001e-06,0.00012483400000000002
utils.py:6:bitceil,3,4.957e-06,5.332e-06
main.py:31:available_methods,1,1.0000000000000002e-06,1.25e-06
_interpolate.py:167:_do_extrapolate,1,3.34e-07,1.0840000000000001e-06
core.py:23:strip_units,2,1.584e-06,2.2080000000000003e-06
core.py:15:has_units,6,1.7500000000000002e-06,3.6670000000000002e-06
_interpolate.py:536:_call_spline,1,2.916e-06,0.00043195800000000003
core.py:152:<genexpr>,4,1.6260000000000002e-06,3.7920000000000003e-06
core.py:24:<lambda>,4,7.900000000000001e-07,1.1660000000000001e-06
_interpolate.py:544:_evaluate,1,1.3542e-05,0.000485
blas.py:395:getter,1,5.8750000000000005e-06,3.1791e-05
_sparse.py:10:issparse,1,4.1700000000000004e-07,4.3709000000000005e-05
_util.py:1032:normalize_axis_index,1,5.420000000000001e-07,5.420000000000001e-07
lapack.py:927:get_lapack_funcs,1,3.541e-06,2.5333000000000003e-05
_bsplines.py:29:_as_float_array,3,3.6670000000000002e-06,1.7167e-05
_bsplines.py:1013:_not_a_knot,1,7.876e-06,4.1667e-05
_bsplines.py:1591:<genexpr>,1,1.709e-06,1.709e-06
_bsplines.py:1594:<genexpr>,1,5.000000000000001e-07,5.000000000000001e-07
_bsplines.py:1040:_convert_string_aliases,2,6.67e-07,8.760000000000001e-07
_bsplines.py:541:_ensure_c_contiguous,1,6.25e-07,6.25e-07
_bsplines.py:255:construct_fast,1,3.625e-06,4.292000000000001e-06
_bsplines.py:21:_get_dtype,3,1.5e-06,6.542e-06
_bsplines.py:1051:_process_deriv_spec,2,1.833e-06,5.8750000000000005e-06
_polyint.py:60:__call__,1,3.7920000000000003e-06,0.0005475
_polyint.py:53:__init__,1,3.084e-06,2.0292e-05
_polyint.py:91:_prepare_x,1,2.0830000000000002e-06,5.687500000000001e-05
~:0:<built-in method scipy.interpolate._dierckx.evaluate_spline>,1,0.000416209,0.000416209
~:0:<built-in method scipy.interpolate._dierckx._coloc>,1,0.000685209,0.000685209
_polyint.py:116:_set_yi,1,4.374e-06,1.7208000000000002e-05
_polyint.py:97:_finish_y,1,1.291e-06,1.833e-06
_polyint.py:108:_reshape_yi,1,3.7070000000000003e-06,2.8291e-05
_polyint.py:136:_set_dtype,1,2.042e-06,1.2708000000000001e-05
core.py:162:_validate_frequency,1,8.750000000000001e-07,1.584e-06
blas.py:337:_get_funcs,1,1.0667000000000001e-05,2.1542e-05
_interpolate.py:434:fill_value,1,5.332e-06,1.1083e-05
fast_impl.py:6:lombscargle_fast,1,0.000329833,0.0073589580000000005
_interpolate.py:151:_check_broadcast_up_to,1,3e-06,3.5830000000000003e-06
blas.py:270:find_best_blas_type,1,6.416e-06,8.333000000000001e-06
_bsplines.py:1369:make_interp_spline,1,0.001316165,0.002149125
_bsplines.py:473:__call__,1,8.167e-06,0.00042904200000000003
parse.py:421:_checknetloc,2,3.75e-07,3.75e-07
base_flare_detector.py:185:lowpass,2,0.000213916,0.0052601670000000005
base_flare_detector.py:447:_get_star_intensity_ratio,1,1.1165e-05,4.6416000000000004e-05
base_flare_detector.py:516:rotation_period,1,4.8206000000000006e-05,0.007707083000000001
base_flare_detector.py:531:process_data,1,0.000144585,0.045841541
<frozen posixpath>:376:abspath,1,3.2500000000000002e-06,0.00010008400000000001
_local.py:257:_parse_path,1,5.6660000000000005e-06,1.2375000000000001e-05
fromnumeric.py:2241:clip,3,4.791e-06,6.0792000000000003e-05
_ufunc_config.py:446:__enter__,2,3.417e-06,6.126e-06
_methods.py:75:_count_reduce_items,3,1.4042e-05,1.5667e-05
fromnumeric.py:69:_wrapreduction,6,1.1501e-05,8.3083e-05
numeric.py:1420:normalize_axis_tuple,4,1.2416000000000001e-05,1.6541e-05
getlimits.py:698:__init__,6,8.876000000000001e-06,8.876000000000001e-06
_stride_tricks_impl.py:340:_broadcast_to,1,1.7125e-05,1.9875000000000002e-05
<frozen posixpath>:72:join,3,9.04e-06,1.2624000000000001e-05
_utils_impl.py:645:_median_nancheck,1,5.2090000000000004e-06,1.2334e-05
_datasource.py:101:_load,6,4.2510000000000005e-06,4.2510000000000005e-06
_datasource.py:340:_findfile,1,4.501000000000001e-06,7.5042e-05
_datasource.py:413:_sanitize_relative_path,2,7.2510000000000005e-06,1.0917e-05
_datasource.py:427:exists,1,8.33e-07,1.3041000000000001e-05
numeric.py:1482:moveaxis,2,1.0918000000000001e-05,3.2125e-05
function_base.py:26:linspace,2,5.2833e-05,8.7625e-05
_index_tricks_impl.py:344:__getitem__,1,1.9705000000000002e-05,2.9208000000000002e-05
_function_base_impl.py:1391:diff,6,9.9623e-05,0.00010670800000000001
_function_base_impl.py:3857:_ureduce,1,4.208e-06,8.4208e-05
_function_base_impl.py:4025:_median,1,1.204e-05,7.945800000000001e-05
_npyio_impl.py:1131:loadtxt,1,9.667e-06,0.001130417
_npyio_impl.py:874:_read,1,2.504e-05,0.0011202920000000002
_methods.py:117:_mean,3,2.9e-05,7.500000000000001e-05
_methods.py:98:_clip,3,3.4208e-05,4.5416e-05
numeric.py:2373:isclose,2,8.4956e-05,0.000140958
parse.py:469:urlsplit,2,1.2582e-05,1.9001e-05
base_flare_detector.py:162:apply_gap_correction,1,8.454e-05,0.000212833
base_flare_detector.py:196:detrend_flux,1,0.000202792,0.008451875000000001
base_flare_detector.py:469:flare_energy,1,6.67e-07,7.5e-07
base_flare_detector.py:484:flux_diff,1,8.417000000000001e-06,0.002486542
base_flare_detector.py:325:flaredetect_check,1,6.458000000000001e-06,7.709e-06
base_flare_detector.py:263:flaredetect,1,3.6418e-05,0.001276959
base_flare_detector.py:218:reestimate_errors,1,0.024090379000000002,0.025369667000000002
_pocketfft.py:58:_raw_fft,7,0.007201123,0.007206293000000001
utils.py:82:trig_sum,3,0.0019647510000000003,0.006994666
main.py:109:lombscargle,1,2.1125000000000002e-05,0.007567917
core.py:106:__init__,1,6.292e-06,4.4500000000000004e-05
core.py:142:_validate_inputs,1,5.416e-06,2.1625e-05
utils.py:15:extirpolate,3,0.001272376,0.002495125
_interpolate.py:282:__init__,1,6.0875e-05,0.0024412500000000003
_interpolate.py:559:_check_bounds,1,2.3708e-05,3.9292e-05
_util.py:410:_asarray_validated,1,7.5e-06,5.4459e-05
