function,ncalls,tottime,cumtime
~:0:<method 'wrap' of 'numpy._core._multiarray_umath._array_converter' objects>,2,4.1700000000000004e-07,4.1700000000000004e-07
~:0:<method 'any' of 'numpy.ndarray' objects>,4,5.166e-06,1.6583e-05
~:0:<method 'argmax' of 'numpy.ndarray' objects>,1,8.291e-06,8.291e-06
~:0:<method 'argsort' of 'numpy.ndarray' objects>,1,2.3375000000000002e-05,2.3375000000000002e-05
~:0:<method 'astype' of 'numpy.ndarray' objects>,11,3.0085e-05,3.0085e-05
~:0:<method 'clip' of 'numpy.ndarray' objects>,3,2.7500000000000004e-06,3.6709000000000004e-05
~:0:<method 'copy' of 'numpy.ndarray' objects>,6,2.6292000000000002e-05,2.6292000000000002e-05
~:0:<method 'flatten' of 'numpy.ndarray' objects>,1,3.125e-06,3.125e-06
~:0:<method 'min' of 'numpy.ndarray' objects>,3,2.2070000000000002e-06,1.3167000000000001e-05
~:0:<method 'partition' of 'numpy.ndarray' objects>,1,2.0458e-05,2.0458e-05
~:0:<method 'ravel' of 'numpy.ndarray' objects>,25,5.499e-06,5.499e-06
~:0:<method 'reshape' of 'numpy.ndarray' objects>,10,5.499e-06,5.499e-06
~:0:<method 'squeeze' of 'numpy.ndarray' objects>,1,4.5800000000000005e-07,4.5800000000000005e-07
~:0:<method 'sum' of 'numpy.ndarray' objects>,1,1.5830000000000001e-06,5.583000000000001e-06
~:0:<method 'take' of 'numpy.ndarray' objects>,2,8.204200000000001e-05,8.204200000000001e-05
~:0:<method 'transpose' of 'numpy.ndarray' objects>,2,1.0420000000000001e-06,1.0420000000000001e-06
~:0:<built-in method numpy.array>,29,1.6292000000000003e-05,1.6292000000000003e-05
~:0:<built-in method numpy.asarray>,27,4.916e-06,4.916e-06
~:0:<built-in method numpy.asanyarray>,30296,0.001995977,0.001995977
~:0:<built-in method numpy.ascontiguousarray>,5,2.0840000000000003e-06,2.0840000000000003e-06
~:0:<built-in method numpy.arange>,6,2.5540000000000003e-05,2.5540000000000003e-05
~:0:<built-in method numpy.zeros>,4,4.6791e-05,4.6791e-05
~:0:<built-in method numpy.empty>,6,4.0420000000000004e-06,4.0420000000000004e-06
~:0:<built-in method numpy.lib.array_utils.normalize_axis_index>,15137,0.001095724,0.001095724
~:0:<built-in method numpy._core._multiarray_umath._load_from_filelike>,1,0.000315252,0.000323959
~:0:<built-in method numpy._core._multiarray_umath._make_extobj>,2,8.750000000000001e-07,8.750000000000001e-07
~:0:<method '__exit__' of 'numpy.nditer' objects>,1,2.5000000000000004e-07,2.5000000000000004e-07
~:0:<method 'reduce' of 'numpy.ufunc' objects>,30261,0.020154131000000002,0.020154131000000002
~:0:<method 'at' of 'numpy.ufunc' objects>,15,0.0008135830000000001,0.0008135830000000001
_npyio_impl.py:843:_check_nonneg_int,1,7.510000000000001e-07,9.59e-07
_datasource.py:255:__del__,1,3.7400000000000004e-07,5.41e-07
_stride_tricks_impl.py:477:_broadcast_arrays_dispatcher,8,5.44e-07,5.44e-07
_function_base_impl.py:3931:_median_dispatcher,1,1.2500000000000002e-07,1.2500000000000002e-07
_npyio_impl.py:806:_ensure_ndmin_ndarray_check_param,1,2.91e-07,2.91e-07
_datasource.py:154:open,1,9.250000000000001e-06,0.0005380420000000001
_function_base_impl.py:5657:_append_dispatcher,9,9.570000000000001e-07,9.570000000000001e-07
_datasource.py:262:_iszip,3,4.666e-06,2.2624000000000002e-05
_datasource.py:276:_splitzipext,1,3.7600000000000003e-07,3.1670000000000003e-06
_type_check_impl.py:80:_real_dispatcher,2,8.400000000000001e-08,8.400000000000001e-08
_datasource.py:245:__init__,1,1.8760000000000001e-06,0.00025879200000000004
_datasource.py:147:__getitem__,1,4.16e-07,5.41e-07
core.py:6686:isMaskedArray,2,3.332e-06,3.958e-06
parse.py:119:_coerce_args,6,5.416e-06,6.041e-06
parse.py:845:__getattr__,4,3.2920000000000004e-06,3.2920000000000004e-06
parse.py:374:urlparse,4,1.0583e-05,3.4292e-05
<string>:1:<lambda>,4,1.167e-06,1.584e-06
parse.py:108:_noop,6,4.1700000000000004e-07,4.1700000000000004e-07
base_flare_detector.py:452:calculate_precise_obs_time,1,1.2958e-05,3.6375e-05
base_flare_detector.py:517:remove,1,8.3e-08,8.3e-08
base_flare_detector.py:421:_get_tess_response,1,8.082e-06,0.0009692920000000001
base_flare_detector.py:456:<genexpr>,4,2.667e-06,2.667e-06
base_flare_detector.py:400:planck,2,1.5958000000000002e-05,1.5958000000000002e-05
base_flare_detector.py:404:tess_band_energy,1,6.582000000000001e-06,0.001010166
core.py:187:_power_unit,1,4.1700000000000004e-07,8.33e-07
_pocketfft.py:120:fft,2,4.333e-06,0.002968624
_pocketfft.py:219:ifft,5,4.457000000000001e-06,0.0047606670000000005
_pocketfft.py:108:_swap_direction,5,1.2930000000000002e-06,1.2930000000000002e-06
_pocketfft.py:116:_fft_dispatcher,7,4.99e-07,4.99e-07
main.py:40:_is_regular,2,5.8750000000000005e-06,0.000149375
main.py:52:_get_frequency_grid,1,1.582e-06,5.7166e-05
core.py:329:power,1,1.3583e-05,0.0056021660000000004
main.py:78:validate_method,1,3.1660000000000003e-06,9.816600000000001e-05
utils.py:6:bitceil,3,2.999e-06,3.5830000000000003e-06
main.py:31:available_methods,1,5.830000000000001e-07,7.5e-07
_interpolate.py:167:_do_extrapolate,1,2.5000000000000004e-07,5.000000000000001e-07
core.py:23:strip_units,2,1.126e-06,1.8760000000000001e-06
core.py:15:has_units,6,1.498e-06,2.4570000000000004e-06
_interpolate.py:536:_call_spline,1,1.9590000000000002e-06,0.000322667
core.py:152:<genexpr>,4,1.585e-06,3.1260000000000002e-06
core.py:24:<lambda>,4,1.0000000000000002e-06,1.292e-06
_interpolate.py:544:_evaluate,1,7.000000000000001e-06,0.000344333
blas.py:395:getter,1,4.001e-06,2.7292000000000002e-05
_sparse.py:10:issparse,1,4.99e-07,3.7708000000000006e-05
_util.py:1032:normalize_axis_index,1,2.5000000000000004e-07,2.5000000000000004e-07
lapack.py:927:get_lapack_funcs,1,4.333e-06,2.2875e-05
_bsplines.py:29:_as_float_array,3,3.457e-06,1.4750000000000001e-05
_bsplines.py:1013:_not_a_knot,1,9.667e-06,3.6292000000000004e-05
_bsplines.py:1591:<genexpr>,1,1.1660000000000001e-06,1.1660000000000001e-06
_bsplines.py:1594:<genexpr>,1,4.16e-07,4.16e-07
_bsplines.py:1040:_convert_string_aliases,2,5.43e-07,6.67e-07
_bsplines.py:541:_ensure_c_contiguous,1,6.25e-07,6.25e-07
_bsplines.py:255:construct_fast,1,3.1660000000000003e-06,3.833e-06
_bsplines.py:21:_get_dtype,3,1.25e-06,5.834e-06
_bsplines.py:1051:_process_deriv_spec,2,1.8340000000000001e-06,5.792000000000001e-06
~:0:<built-in method scipy.interpolate._dierckx.evaluate_spline>,1,0.000313667,0.000313667
~:0:<built-in method scipy.interpolate._dierckx._coloc>,1,0.000475042,0.000475042
_polyint.py:60:__call__,1,2.9590000000000004e-06,0.00039841700000000003
_polyint.py:53:__init__,1,1.958e-06,1.3333000000000001e-05
_polyint.py:91:_prepare_x,1,2.0000000000000003e-06,5.0292000000000006e-05
_polyint.py:116:_set_yi,1,2.708e-06,1.1375e-05
_polyint.py:97:_finish_y,1,5.41e-07,8.33e-07
_polyint.py:108:_reshape_yi,1,4.043e-06,2.3500000000000002e-05
_polyint.py:136:_set_dtype,1,1.7920000000000002e-06,8.375e-06
blas.py:270:find_best_blas_type,1,6.042000000000001e-06,7.417e-06
blas.py:337:_get_funcs,1,1.0041000000000001e-05,1.8375000000000003e-05
_util.py:410:_asarray_validated,1,5.9990000000000005e-06,4.8e-05
_pocketfft.py:58:_raw_fft,7,0.007716372000000001,0.007719875
utils.py:15:extirpolate,3,0.0010287080000000001,0.00200775
core.py:162:_validate_frequency,1,1.666e-06,2.291e-06
main.py:109:lombscargle,1,1.7167e-05,0.005582875
core.py:106:__init__,1,5.584e-06,3.7000000000000005e-05
core.py:142:_validate_inputs,1,5.874e-06,2.0041e-05
utils.py:82:trig_sum,3,0.000716541,0.005081791
_interpolate.py:282:__init__,1,4.7375e-05,0.001954875
_interpolate.py:151:_check_broadcast_up_to,1,2.125e-06,2.7500000000000004e-06
_interpolate.py:434:fill_value,1,4.751e-06,8.625000000000001e-06
_interpolate.py:559:_check_bounds,1,1.0667000000000001e-05,1.4458000000000001e-05
base_flare_detector.py:218:reestimate_errors,1,0.01251005,0.134207875
base_flare_detector.py:196:detrend_flux,1,0.000151581,0.008158583
base_flare_detector.py:459:flare_energy,1,7.08e-07,7.91e-07
base_flare_detector.py:185:lowpass,2,0.000176378,0.005653542
base_flare_detector.py:437:_get_star_intensity_ratio,1,8.501e-06,3.4292e-05
base_flare_detector.py:506:rotation_period,1,2.6543000000000003e-05,0.005681333
base_flare_detector.py:315:flaredetect_check,1,5.708e-06,7.0420000000000005e-06
base_flare_detector.py:253:flaredetect,1,3.0878000000000005e-05,0.0010636250000000001
base_flare_detector.py:162:apply_gap_correction,1,8.395800000000001e-05,0.000236583
base_flare_detector.py:474:flux_diff,1,4.625000000000001e-06,0.0018895840000000001
parse.py:469:urlsplit,2,1.1039e-05,1.6583e-05
parse.py:421:_checknetloc,2,2.51e-07,2.51e-07
function_base.py:26:linspace,2,3.5625000000000005e-05,5.9416e-05
getlimits.py:698:__init__,6,5.167000000000001e-06,5.167000000000001e-06
_index_tricks_impl.py:344:__getitem__,1,1.5870000000000002e-05,2.3500000000000002e-05
_stride_tricks_impl.py:340:_broadcast_to,1,1.179e-05,1.4041000000000002e-05
_function_base_impl.py:1391:diff,6,9.775e-05,0.000102541
_function_base_impl.py:3857:_ureduce,1,4.5840000000000005e-06,7.025e-05
_function_base_impl.py:4025:_median,1,8.292000000000001e-06,6.5208e-05
_npyio_impl.py:1131:loadtxt,1,1.1042e-05,0.0009449170000000001
_npyio_impl.py:874:_read,1,2.0165e-05,0.0009333750000000001
_utils_impl.py:645:_median_nancheck,1,5.75e-06,1.1375e-05
_datasource.py:101:_load,6,5.583000000000001e-06,5.583000000000001e-06
_datasource.py:340:_findfile,1,3.9590000000000006e-06,7.995800000000001e-05
_datasource.py:413:_sanitize_relative_path,2,6.334000000000001e-06,9.833e-06
_datasource.py:427:exists,1,1.542e-06,1.5292000000000002e-05
<frozen posixpath>:72:join,3,1.2711e-05,1.6209e-05
<frozen posixpath>:376:abspath,1,4.8320000000000005e-06,0.000256916
_local.py:257:_parse_path,1,4.456e-06,9.625e-06
fromnumeric.py:3869:std,15117,0.007783142000000001,0.12080995500000001
fromnumeric.py:2241:clip,3,3.6690000000000004e-06,4.3126e-05
_ufunc_config.py:446:__enter__,2,3.001e-06,5.959e-06
_methods.py:75:_count_reduce_items,15120,0.009014354,0.010106994000000001
fromnumeric.py:69:_wrapreduction,6,6.830000000000001e-06,5.820700000000001e-05
_methods.py:117:_mean,3,2.2833e-05,5.8583000000000005e-05
_methods.py:98:_clip,3,2.5833e-05,3.3959000000000005e-05
_methods.py:220:_std,15117,0.014341898,0.113026813
numeric.py:1420:normalize_axis_tuple,4,9.582e-06,1.2791e-05
numeric.py:2373:isclose,2,6.4001e-05,0.000114166
numeric.py:1482:moveaxis,2,9.997000000000001e-06,2.6291000000000003e-05
_methods.py:150:_var,15117,0.058660862,0.096496726
base_flare_detector.py:521:process_data,1,0.00012162900000000001,0.15151587500000002
fast_impl.py:6:lombscargle_fast,1,0.00029841700000000004,0.0054075830000000005
_bsplines.py:1369:make_interp_spline,1,0.001120872,0.001726791
_bsplines.py:473:__call__,1,4.1660000000000004e-06,0.000320708
