function,ncalls,tottime,cumtime
base_flare_detector.py:462:calculate_precise_obs_time,1,1.3625e-05,3.7167000000000005e-05
base_flare_detector.py:527:remove,1,8.400000000000001e-08,8.400000000000001e-08
base_flare_detector.py:431:_get_tess_response,1,5.667e-06,0.0012345000000000001
base_flare_detector.py:466:<genexpr>,2,3.333e-06,3.333e-06
base_flare_detector.py:410:planck,2,1.7583e-05,1.7583e-05
base_flare_detector.py:414:tess_band_energy,1,5.376000000000001e-06,0.001279834
core.py:187:_power_unit,1,7.92e-07,1.292e-06
_pocketfft.py:120:fft,2,3.4590000000000003e-06,0.002211793
_pocketfft.py:219:ifft,5,5.583000000000001e-06,0.004271625
_pocketfft.py:108:_swap_direction,5,1.2900000000000001e-06,1.2900000000000001e-06
_pocketfft.py:116:_fft_dispatcher,7,5.01e-07,5.01e-07
main.py:40:_is_regular,2,5.709000000000001e-06,0.000151958
main.py:52:_get_frequency_grid,1,1.7500000000000002e-06,5.6625e-05
core.py:329:power,1,1.0916e-05,0.007951125
main.py:78:validate_method,1,2.9580000000000003e-06,0.000101416
utils.py:6:bitceil,3,5.0410000000000005e-06,5.625e-06
main.py:31:available_methods,1,7.5e-07,9.58e-07
_interpolate.py:167:_do_extrapolate,1,3.75e-07,8.33e-07
core.py:23:strip_units,2,1.374e-06,2.126e-06
core.py:15:has_units,6,1.374e-06,2.832e-06
_interpolate.py:536:_call_spline,1,2.041e-06,0.00037625
core.py:152:<genexpr>,4,1.5e-06,3.2910000000000003e-06
core.py:24:<lambda>,4,1.0000000000000002e-06,1.333e-06
_interpolate.py:544:_evaluate,1,7.249e-06,0.00039816600000000004
blas.py:395:getter,1,3.7090000000000004e-06,2.1875e-05
_sparse.py:10:issparse,1,4.16e-07,3.7208e-05
_util.py:1032:normalize_axis_index,1,2.5000000000000004e-07,2.5000000000000004e-07
lapack.py:927:get_lapack_funcs,1,3.0830000000000004e-06,1.7833e-05
_bsplines.py:29:_as_float_array,3,3.7920000000000003e-06,1.5542e-05
_bsplines.py:1013:_not_a_knot,1,7.4600000000000006e-06,3.4875e-05
_bsplines.py:1591:<genexpr>,1,9.160000000000001e-07,9.160000000000001e-07
_bsplines.py:1594:<genexpr>,1,4.1700000000000004e-07,4.1700000000000004e-07
_bsplines.py:1040:_convert_string_aliases,2,7.08e-07,9.160000000000001e-07
_bsplines.py:541:_ensure_c_contiguous,1,6.25e-07,6.25e-07
_bsplines.py:255:construct_fast,1,3.209e-06,3.834e-06
_bsplines.py:21:_get_dtype,3,1.4590000000000001e-06,6.334000000000001e-06
_bsplines.py:1051:_process_deriv_spec,2,1.7080000000000002e-06,5.6660000000000005e-06
~:0:<built-in method scipy.interpolate._dierckx.evaluate_spline>,1,0.000367292,0.000367292
~:0:<built-in method scipy.interpolate._dierckx._coloc>,1,0.0005748340000000001,0.0005748340000000001
_polyint.py:60:__call__,1,3.001e-06,0.00044829200000000004
_polyint.py:53:__init__,1,1.9590000000000002e-06,1.25e-05
_polyint.py:91:_prepare_x,1,1.7920000000000002e-06,4.6125e-05
blas.py:270:find_best_blas_type,1,5.082000000000001e-06,6.5410000000000006e-06
blas.py:337:_get_funcs,1,7.0420000000000005e-06,1.4583e-05
_util.py:410:_asarray_validated,1,4.208e-06,4.4083000000000005e-05
_polyint.py:116:_set_yi,1,2.708e-06,1.0541000000000001e-05
